user_id,signup_date,age,country,device_type,traffic_source,income_segment,engagement_score,historical_platform_usage,email_verified,payment_method,prior_trial_user,student_flag,timezone,app_version,signup_hour_utc,notification_opt_in,account_completeness_score,cohort_week
7530,2024-10-10,16.0,IN,mobile_ios,referral,<40k,42.59,5.23,1,card,1,1,UTC+08:00,3.11.0,14,1,0.84,40
7531,2024-02-27,25.0,BR,mobile_ios,referral,100k_150k,53.36,13.068,1,google_pay,1,0,UTC+01:00,3.11.1,10,1,0.68,8
7532,2025-11-19,39.0,US,mobile_android,direct,70k_100k,46.31,9.098,1,bank_debit,1,0,UTC+08:00,3.11.0,1,0,0.5,98
7533,2024-01-12,20.0,CA,mobile_android,email,,52.81,20.579,1,google_pay,0,0,UTC+00:00,3.10.0,4,1,0.35,1
7534,2024-07-19,16.0,BR,mobile_android,organic_search,100k_150k,36.24,23.045,1,apple_pay,0,0,UTC+08:00,3.11.0,19,0,0.76,28
7535,2024-11-10,25.0,DE,mobile_android,direct,70k_100k,37.46,1.303,1,card,0,0,UTC+00:00,4.0.0-beta,3,0,0.56,44
7536,2025-04-27,46.0,DE,web_mobile,paid_social,100k_150k,69.13,19.713,1,card,0,0,UTC-05:00,3.10.2,23,0,0.37,68
7537,2025-12-29,40.0,BR,mobile_ios,direct,70k_100k,17.06,3.708,1,card,1,0,UTC+00:00,3.11.0,11,1,0.47,104
7538,2025-01-17,39.0,BR,web_mobile,organic_search,40k_70k,47.04,19.072,1,paypal,0,0,UTC-08:00,3.11.0,2,1,0.95,54
7539,2025-08-18,43.0,US,mobile_ios,paid_social,100k_150k,40.35,9.39,1,paypal,0,0,UTC+05:30,3.9.0,9,1,0.88,85
7540,2024-11-15,,IN,mobile_android,organic_search,40k_70k,34.07,5.118,1,card,0,0,UTC+05:30,3.9.1,7,1,0.52,45
7541,2025-12-23,22.0,NG,web_desktop,direct,70k_100k,49.94,5.588,1,paypal,0,0,UTC+08:00,3.10.2,11,0,0.69,103
7542,2024-05-17,30.0,AU,web_desktop,email,70k_100k,55.43,5.545,1,apple_pay,0,0,UTC+05:30,3.10.0,15,0,0.59,19
7543,2024-10-24,41.0,US,web_desktop,organic_search,100k_150k,50.8,11.162,1,card,1,0,UTC-08:00,4.0.0-beta,9,0,0.99,42
7544,2024-06-24,16.0,IN,web_desktop,email,100k_150k,48.98,3.979,1,google_pay,0,0,UTC+08:00,3.9.1,9,1,0.54,25
7545,2024-07-13,25.0,IN,mobile_ios,referral,70k_100k,57.28,8.038,1,card,1,0,UTC+01:00,3.11.1,14,1,0.6,27
7546,2025-08-22,40.0,NG,mobile_android,email,150k_plus,51.8,3.342,1,apple_pay,0,0,UTC+01:00,3.10.2,0,1,0.65,85
7547,2025-06-03,34.0,NG,mobile_android,referral,150k_plus,42.42,14.404,1,card,0,0,UTC+00:00,3.11.1,4,0,0.79,74
7548,2025-05-03,43.0,US,web_mobile,direct,<40k,24.47,5.54,1,card,1,0,UTC+00:00,3.9.0,17,1,0.86,69
7549,2024-03-04,16.0,US,tablet,direct,,45.74,9.485,1,google_pay,0,0,UTC-05:00,3.10.0,12,0,0.99,9
7550,2025-11-10,35.0,US,mobile_ios,organic_search,70k_100k,64.32,11.829,1,card,0,0,UTC+05:30,3.10.0,13,1,0.94,97
7551,2025-11-20,33.0,US,web_desktop,direct,,57.28,4.35,1,card,0,0,UTC-08:00,3.11.1,17,1,0.61,98
7552,2025-05-12,16.0,IN,mobile_ios,direct,40k_70k,35.5,6.693,1,bank_debit,0,0,UTC-05:00,4.0.0-beta,3,1,0.84,71
7553,2024-10-24,31.0,DE,web_desktop,referral,40k_70k,51.66,9.574,1,paypal,0,0,UTC+05:30,3.11.0,20,0,0.38,42
7554,2024-02-14,39.0,AU,mobile_ios,direct,40k_70k,59.45,7.841,1,card,0,0,UTC+00:00,3.10.2,15,1,0.54,6
7555,2024-11-22,29.0,US,web_desktop,paid_social,100k_150k,32.25,3.983,1,card,1,0,UTC+00:00,3.9.1,18,0,0.77,46
7556,2024-03-25,32.0,PH,mobile_ios,organic_search,40k_70k,48.62,29.272,1,paypal,0,0,UTC+05:30,3.11.0,15,1,0.93,12
7557,2025-04-21,23.0,DE,web_desktop,referral,150k_plus,42.6,4.166,1,apple_pay,0,0,UTC-08:00,3.11.0,19,0,0.38,68
7558,2025-06-12,34.0,IN,mobile_android,direct,,55.76,6.541,1,google_pay,0,1,UTC+05:30,4.0.0-beta,22,1,0.95,75
7559,2024-02-23,16.0,PH,web_desktop,organic_search,,46.7,9.127,1,card,1,0,UTC+05:30,3.10.0,5,0,0.71,7
7560,2024-07-02,23.0,US,mobile_ios,referral,150k_plus,68.13,9.254,1,card,1,0,UTC-05:00,3.11.0,2,1,0.89,26
7561,2025-04-18,20.0,SG,web_mobile,paid_social,unknown,75.21,15.145,1,card,0,0,UTC+05:30,3.10.0,23,1,0.61,67
7562,2024-06-30,32.0,US,web_desktop,paid_social,40k_70k,52.33,6.583,1,apple_pay,0,1,UTC+00:00,4.0.0-beta,10,1,0.87,25
7563,2025-09-15,18.0,BR,mobile_android,organic_search,40k_70k,29.81,5.662,1,card,0,0,UTC+00:00,3.11.1,3,0,0.58,89
7564,2024-10-23,34.0,CA,mobile_android,organic_search,<40k,53.56,12.665,1,card,0,0,UTC-08:00,3.10.0,8,1,0.75,42
7565,2025-05-06,46.0,US,mobile_ios,organic_search,100k_150k,24.77,7.946,1,paypal,0,0,UTC+08:00,3.10.2,21,1,0.44,70
7566,2025-06-28,,SG,mobile_android,referral,70k_100k,45.3,18.762,1,paypal,0,0,UTC+00:00,3.10.2,2,1,0.78,77
7567,2025-03-16,30.0,AU,mobile_ios,direct,150k_plus,52.67,11.873,1,card,0,0,UTC+08:00,3.9.1,1,0,0.54,62
7568,2025-04-11,29.0,BR,web_desktop,affiliate,40k_70k,46.95,8.131,1,apple_pay,0,0,UTC+00:00,3.10.0,2,0,0.94,66
7569,2025-02-23,38.0,PH,web_desktop,organic_search,150k_plus,67.54,18.728,1,card,0,0,UTC-05:00,3.11.0,5,0,0.65,59
7570,2024-05-21,19.0,US,mobile_ios,paid_social,70k_100k,42.71,6.178,1,apple_pay,0,0,UTC+05:30,3.10.2,1,1,0.62,20
7571,2024-08-02,16.0,AU,mobile_ios,direct,40k_70k,54.03,7.553,1,card,0,0,UTC+05:30,3.11.0,14,0,0.72,30
7572,2025-10-16,16.0,PH,tablet,direct,70k_100k,41.25,9.036,1,card,1,0,UTC+08:00,3.11.0,2,1,0.53,93
7573,2024-09-14,22.0,AU,web_desktop,direct,150k_plus,49.34,14.116,1,bank_debit,1,0,UTC+05:30,3.10.0,18,1,0.61,36
7574,2025-12-10,29.0,CA,web_desktop,organic_search,<40k,44.95,16.696,1,card,1,0,UTC+05:30,3.11.0,8,1,0.48,101
7575,2025-02-24,35.0,CA,web_desktop,organic_search,40k_70k,60.22,9.323,1,bank_debit,0,0,UTC-08:00,3.11.0,11,1,0.54,60
7576,2025-08-01,28.0,AU,mobile_ios,referral,<40k,50.17,7.211,1,google_pay,0,1,UTC-08:00,3.10.0,3,0,0.84,82
7577,2024-06-17,20.0,CA,web_desktop,referral,70k_100k,64.85,7.808,1,card,0,0,UTC+01:00,3.9.0,17,1,0.91,24
7578,2024-05-20,26.0,CA,mobile_android,organic_search,unknown,51.4,10.018,1,apple_pay,0,0,UTC+01:00,3.11.1,18,1,0.39,20
7579,2024-10-05,39.0,GB,mobile_ios,email,70k_100k,45.06,9.599,1,apple_pay,0,1,UTC+05:30,3.11.1,21,1,0.86,39
7580,2025-08-02,25.0,PH,mobile_android,referral,<40k,59.52,15.717,1,card,0,0,UTC+05:30,3.9.0,2,0,0.52,82
7581,2025-05-16,26.0,US,web_mobile,organic_search,<40k,52.7,3.64,0,card,1,0,UTC-08:00,3.10.0,7,1,0.47,71
7582,2025-01-15,37.0,PH,web_desktop,direct,100k_150k,59.68,7.302,1,card,0,0,UTC+08:00,3.10.0,19,0,0.57,54
7583,2024-05-12,54.0,US,web_desktop,paid_social,<40k,68.22,20.147,1,card,0,0,UTC+00:00,3.11.1,16,0,0.79,18
7584,2024-01-21,30.0,CA,mobile_ios,email,<40k,52.47,4.345,1,google_pay,0,0,UTC+05:30,3.9.0,14,0,0.93,2
7585,2024-04-03,,CA,mobile_ios,organic_search,40k_70k,45.73,3.787,1,card,0,0,UTC+05:30,4.0.0-beta,10,1,0.43,13
7586,2025-05-02,20.0,IN,web_mobile,email,40k_70k,66.92,11.71,1,bank_debit,0,0,UTC-05:00,3.10.0,2,1,0.75,69
7587,2025-11-29,42.0,AU,web_desktop,direct,40k_70k,62.7,4.578,1,card,0,0,UTC+00:00,3.10.2,4,1,0.81,99
7588,2025-12-14,34.0,BR,web_mobile,organic_search,70k_100k,33.12,11.313,1,card,0,0,UTC-08:00,3.9.0,0,0,0.7,101
7589,2025-07-12,31.0,DE,tablet,email,40k_70k,49.25,13.632,1,paypal,0,0,UTC-08:00,3.9.1,4,0,0.75,79
7590,2024-11-11,35.0,AU,mobile_android,email,40k_70k,59.81,18.488,1,apple_pay,0,1,UTC-08:00,3.10.0,8,0,0.61,45
7591,2025-06-08,26.0,AU,mobile_android,direct,70k_100k,77.98,16.46,1,paypal,0,1,UTC-08:00,4.0.0-beta,8,1,0.68,74
7592,2024-02-16,35.0,AU,mobile_android,direct,unknown,26.39,8.65,1,card,1,0,UTC+05:30,4.0.0-beta,3,1,0.65,6
7593,2024-09-14,37.0,GB,mobile_ios,direct,unknown,69.96,3.322,1,apple_pay,1,0,UTC+00:00,3.10.0,6,1,0.66,36
7594,2024-06-17,29.0,PH,mobile_android,direct,100k_150k,46.06,7.144,1,apple_pay,0,0,UTC-05:00,3.11.1,15,0,0.93,24
7595,2025-12-12,23.0,IN,tablet,organic_search,70k_100k,10.95,15.902,1,card,0,0,UTC-08:00,3.9.1,20,0,0.62,101
7596,2025-02-11,25.0,BR,web_mobile,paid_social,40k_70k,46.29,4.556,1,apple_pay,0,0,UTC-05:00,3.10.2,16,1,0.88,58
7597,2025-11-16,27.0,CA,mobile_android,email,40k_70k,43.47,6.21,0,card,0,0,UTC+05:30,3.10.2,1,1,0.56,97
7598,2025-07-31,40.0,SG,mobile_ios,referral,40k_70k,53.02,13.362,1,apple_pay,0,1,UTC+08:00,3.9.1,11,1,0.38,82
7599,2025-06-19,39.0,AU,web_mobile,organic_search,100k_150k,71.81,19.335,1,card,0,1,UTC-05:00,3.10.2,13,0,0.81,76
7600,2024-05-15,30.0,PH,web_mobile,email,150k_plus,51.8,11.229,0,paypal,0,0,UTC+05:30,3.10.2,7,0,0.47,19
7601,2024-02-26,31.0,IN,mobile_android,organic_search,40k_70k,51.5,13.342,0,card,0,0,UTC+08:00,4.0.0-beta,15,0,0.52,8
7602,2024-06-09,28.0,SG,mobile_android,referral,70k_100k,38.32,18.22,1,card,0,0,UTC-05:00,3.10.0,7,0,0.61,22
7603,2025-08-25,16.0,CA,mobile_ios,paid_social,40k_70k,61.09,16.088,1,apple_pay,1,0,UTC-05:00,3.11.1,18,1,0.38,86
7604,2025-11-04,21.0,GB,mobile_android,paid_social,100k_150k,48.77,15.289,1,card,0,0,UTC-05:00,3.10.0,18,1,0.95,96
7605,2025-05-25,30.0,US,mobile_ios,direct,150k_plus,55.4,7.629,1,google_pay,0,0,UTC+00:00,3.11.1,11,1,0.94,72
7606,2025-10-05,28.0,CA,mobile_android,organic_search,unknown,55.01,7.534,1,card,0,0,UTC+05:30,3.10.2,1,1,0.89,91
7607,2024-02-24,16.0,US,mobile_ios,affiliate,<40k,57.28,28.416,1,card,0,0,UTC-05:00,3.10.2,12,1,0.96,7
7608,2025-10-30,38.0,GB,mobile_android,affiliate,100k_150k,36.37,9.28,1,card,1,0,UTC-08:00,3.9.0,4,1,0.79,95
7609,2024-03-19,18.0,IN,mobile_ios,organic_search,40k_70k,44.76,8.355,1,bank_debit,1,0,UTC+01:00,3.11.0,5,1,0.4,11
7610,2024-05-08,33.0,NG,web_mobile,affiliate,70k_100k,70.95,9.012,1,apple_pay,0,0,UTC-08:00,3.9.1,16,1,0.74,18
7611,2025-08-28,28.0,US,mobile_ios,affiliate,40k_70k,40.04,3.513,1,google_pay,0,0,UTC+00:00,3.11.0,9,0,0.84,86
7612,2025-11-11,31.0,BR,mobile_android,organic_search,<40k,41.29,13.696,1,card,0,0,UTC+05:30,3.10.2,21,1,0.67,97
7613,2024-04-25,16.0,PH,mobile_ios,organic_search,40k_70k,49.44,13.675,1,bank_debit,0,0,UTC-05:00,3.11.1,2,0,0.69,16
7614,2024-09-05,22.0,IN,mobile_android,direct,<40k,40.13,14.555,1,paypal,0,0,UTC-08:00,3.10.2,2,0,0.49,35
7615,2025-08-26,39.0,IN,mobile_ios,paid_social,40k_70k,30.61,3.979,1,bank_debit,0,0,UTC+08:00,3.10.2,6,1,0.82,86
7616,2025-01-12,22.0,PH,mobile_ios,direct,<40k,43.42,9.58,1,card,0,0,UTC-05:00,3.10.2,16,0,0.52,53
7617,2024-10-22,16.0,CA,web_desktop,direct,,41.36,15.066,1,bank_debit,0,0,UTC-05:00,3.10.2,12,0,0.67,42
7618,2024-11-29,,SG,mobile_android,referral,40k_70k,52.23,4.617,1,card,0,0,UTC+05:30,3.10.0,21,1,0.76,47
7619,2024-08-02,27.0,CA,mobile_ios,direct,70k_100k,58.02,6.5,1,card,0,0,UTC-08:00,3.11.0,15,1,0.81,30
7620,2025-12-14,,AU,tablet,direct,150k_plus,54.33,11.613,1,card,0,0,UTC+05:30,3.10.2,9,1,0.44,101
7621,2025-01-18,35.0,IN,web_desktop,direct,,48.13,6.103,1,apple_pay,0,0,UTC+01:00,3.10.0,23,1,0.46,54
7622,2024-07-10,25.0,US,web_desktop,email,70k_100k,50.88,2.257,1,card,1,0,UTC-05:00,3.11.1,4,0,0.61,27
7623,2025-10-15,20.0,PH,tablet,paid_social,40k_70k,76.06,8.704,1,card,0,0,UTC-05:00,3.10.0,13,1,0.68,93
7624,2025-11-30,33.0,PH,web_desktop,organic_search,70k_100k,36.07,4.98,1,card,0,0,UTC+08:00,3.11.0,10,1,0.99,99
7625,2024-02-16,25.0,US,mobile_android,paid_social,70k_100k,34.03,12.893,1,google_pay,0,0,UTC+05:30,3.10.2,17,1,0.75,6
7626,2025-12-01,23.0,US,tablet,referral,100k_150k,46.3,15.389,1,apple_pay,0,0,UTC+08:00,4.0.0-beta,16,0,0.58,100
7627,2025-12-07,64.0,US,web_desktop,paid_social,100k_150k,21.63,4.833,1,paypal,0,0,UTC+00:00,3.10.2,2,1,0.91,100
7628,2025-10-31,36.0,IN,mobile_ios,direct,150k_plus,54.57,41.056,1,apple_pay,0,0,UTC+05:30,3.10.0,11,1,0.37,95
7629,2024-04-13,51.0,US,mobile_ios,paid_social,unknown,51.34,13.065,0,card,0,0,UTC-05:00,3.10.2,11,0,0.37,14
7630,2024-09-17,32.0,US,mobile_ios,paid_social,,46.5,5.714,1,paypal,1,0,UTC+00:00,4.0.0-beta,6,0,0.89,37
7631,2025-09-24,24.0,IN,mobile_android,referral,70k_100k,57.31,14.554,1,card,0,1,UTC+08:00,3.11.0,23,1,0.59,90
7632,2024-09-30,22.0,US,mobile_ios,organic_search,150k_plus,47.3,9.301,0,card,1,1,UTC+05:30,3.10.2,15,0,0.76,39
7633,2024-11-14,30.0,US,mobile_android,direct,100k_150k,65.83,14.353,1,card,0,0,UTC-05:00,3.10.0,14,1,0.74,45
7634,2024-05-28,16.0,AU,mobile_android,direct,70k_100k,44.93,17.076,1,card,0,0,UTC+05:30,3.10.0,13,1,0.91,21
7635,2024-11-02,16.0,CA,mobile_android,email,<40k,52.05,5.302,1,card,0,0,UTC+08:00,3.10.0,16,1,0.77,43
7636,2024-12-13,23.0,PH,mobile_android,email,<40k,36.94,9.961,1,paypal,0,0,UTC+05:30,4.0.0-beta,11,1,0.71,49
7637,2024-10-24,24.0,IN,mobile_android,organic_search,<40k,52.81,12.13,1,card,0,0,UTC+01:00,3.11.0,9,1,0.38,42
7638,2024-06-30,24.0,PH,tablet,paid_social,70k_100k,44.11,3.046,1,card,0,0,UTC+05:30,3.11.0,3,1,0.44,25
7639,2024-03-05,33.0,IN,mobile_android,organic_search,100k_150k,36.43,3.414,1,paypal,0,0,UTC+05:30,3.10.2,18,0,0.55,9
7640,2025-04-02,25.0,US,web_mobile,affiliate,,66.74,16.031,1,card,1,0,UTC+08:00,3.11.0,22,1,0.97,65
7641,2024-02-15,35.0,IN,web_mobile,direct,150k_plus,60.78,17.541,1,card,1,1,UTC-08:00,4.0.0-beta,8,1,0.39,6
7642,2025-09-25,28.0,IN,mobile_android,email,70k_100k,53.46,23.454,1,google_pay,0,0,UTC-08:00,3.11.1,11,1,0.4,90
7643,2024-02-23,,PH,mobile_ios,affiliate,100k_150k,46.26,9.233,1,paypal,0,0,UTC+05:30,3.9.1,15,1,0.54,7
7644,2025-11-24,16.0,CA,web_mobile,email,150k_plus,47.29,3.506,1,bank_debit,0,0,UTC-08:00,3.11.0,20,1,0.52,99
7645,2025-02-08,47.0,IN,mobile_ios,paid_social,70k_100k,65.92,9.476,1,bank_debit,0,0,UTC+05:30,3.10.2,6,1,0.92,57
7646,2024-11-15,50.0,US,mobile_ios,direct,<40k,48.67,8.975,0,card,0,0,UTC-05:00,3.10.2,21,1,0.56,45
7647,2025-09-10,24.0,AU,web_mobile,organic_search,40k_70k,28.64,7.053,1,google_pay,0,0,UTC+05:30,3.10.2,0,1,0.92,88
7648,2024-11-11,45.0,US,web_desktop,direct,70k_100k,64.19,6.003,1,paypal,0,0,UTC+08:00,3.11.1,17,0,0.68,45
7649,2024-04-10,38.0,US,mobile_ios,direct,150k_plus,67.48,23.532,1,card,0,0,UTC-05:00,3.10.2,18,1,0.7,14
7650,2025-01-10,39.0,PH,mobile_ios,email,<40k,55.99,4.857,1,bank_debit,1,1,UTC+08:00,3.9.1,16,1,0.92,53
7651,2024-12-22,21.0,AU,web_desktop,referral,40k_70k,58.87,10.218,1,bank_debit,1,0,UTC-08:00,3.11.0,17,1,0.8,50
7652,2025-10-27,40.0,NG,mobile_ios,referral,100k_150k,61.09,5.638,1,paypal,0,0,UTC-05:00,3.10.0,15,1,0.86,95
7653,2025-01-12,16.0,BR,web_desktop,referral,70k_100k,43.32,8.669,1,card,0,0,UTC-05:00,3.9.0,0,1,0.59,53
7654,2024-02-27,16.0,CA,mobile_android,direct,,26.0,2.686,1,card,0,0,UTC-05:00,3.10.2,13,0,0.48,8
7655,2024-09-04,25.0,GB,web_mobile,paid_social,150k_plus,40.48,3.958,0,paypal,0,0,UTC+05:30,3.11.0,1,0,0.87,35
7656,2024-08-11,25.0,US,web_desktop,email,70k_100k,52.57,16.868,1,paypal,0,0,UTC-05:00,3.10.2,3,0,0.95,31
7657,2024-06-12,33.0,GB,tablet,paid_social,,31.05,8.977,1,card,0,0,UTC+00:00,3.9.0,10,0,0.76,23
7658,2024-05-23,16.0,SG,web_mobile,direct,150k_plus,39.65,26.547,1,paypal,0,0,UTC+08:00,3.11.1,20,1,0.36,20
7659,2024-02-27,34.0,US,mobile_android,organic_search,<40k,47.42,10.622,1,card,1,0,UTC-08:00,3.11.0,6,1,0.46,8
7660,2025-07-19,21.0,IN,mobile_android,direct,70k_100k,36.63,9.315,0,google_pay,1,0,UTC+01:00,3.10.0,17,0,0.66,80
7661,2024-10-16,49.0,US,web_mobile,direct,,34.84,4.511,1,paypal,0,0,UTC+01:00,3.11.0,14,1,0.54,41
7662,2024-10-03,16.0,PH,mobile_ios,email,100k_150k,57.24,20.765,1,card,1,0,UTC-05:00,4.0.0-beta,12,1,0.59,39
7663,2024-11-12,,GB,mobile_android,paid_social,<40k,51.0,15.823,1,google_pay,0,0,UTC+05:30,3.9.1,14,1,0.77,45
7664,2025-12-04,38.0,SG,mobile_android,paid_social,100k_150k,33.94,14.574,1,apple_pay,0,0,UTC+08:00,3.11.1,13,1,0.74,100
7665,2025-05-26,26.0,PH,mobile_android,organic_search,,21.49,8.924,1,apple_pay,1,0,UTC-05:00,3.9.1,2,1,0.37,73
7666,2025-12-15,41.0,US,mobile_ios,direct,40k_70k,57.11,6.759,0,card,0,1,UTC+08:00,3.10.0,10,1,0.46,102
7667,2025-03-13,35.0,GB,mobile_ios,referral,100k_150k,48.39,9.418,1,card,0,0,UTC-05:00,3.10.2,21,0,0.42,62
7668,2025-10-05,31.0,US,mobile_android,direct,40k_70k,78.08,12.336,1,card,0,0,UTC-05:00,3.9.0,5,0,0.58,91
7669,2025-11-06,42.0,US,web_mobile,organic_search,,37.83,6.858,1,card,0,0,UTC+01:00,3.10.2,8,0,0.93,96
7670,2025-01-06,23.0,SG,mobile_android,paid_social,100k_150k,42.96,7.163,1,card,0,0,UTC+01:00,3.10.0,13,1,0.43,53
7671,2024-12-25,36.0,DE,mobile_ios,paid_social,,25.87,9.886,1,card,0,0,UTC+08:00,3.9.0,22,1,0.99,51
7672,2025-11-10,23.0,GB,mobile_ios,direct,<40k,34.22,15.049,1,card,0,0,UTC+00:00,3.10.2,13,1,0.4,97
7673,2025-06-10,29.0,US,web_desktop,referral,100k_150k,53.37,5.066,0,card,0,0,UTC+01:00,3.10.2,4,0,0.48,75
7674,2024-10-02,35.0,CA,mobile_ios,affiliate,70k_100k,42.08,12.449,1,google_pay,0,0,UTC-05:00,3.11.0,6,1,0.96,39
7675,2024-08-21,16.0,CA,mobile_ios,paid_social,<40k,35.82,20.296,1,apple_pay,1,0,UTC-05:00,4.0.0-beta,8,0,0.43,33
7676,2024-10-13,40.0,CA,mobile_ios,organic_search,40k_70k,73.51,6.943,1,apple_pay,0,0,UTC+05:30,3.11.1,17,1,0.89,40
7677,2024-07-05,29.0,US,web_desktop,direct,unknown,71.65,9.88,1,card,0,0,UTC-08:00,3.9.1,22,1,0.79,26
7678,2024-12-11,38.0,US,web_mobile,direct,,43.7,4.477,1,google_pay,0,0,UTC+08:00,3.11.1,23,0,0.64,49
7679,2025-05-06,27.0,IN,mobile_android,referral,,24.67,7.678,1,bank_debit,0,0,UTC+08:00,3.11.0,18,1,0.94,70
7680,2025-05-23,32.0,PH,mobile_ios,email,100k_150k,62.57,14.918,1,card,0,0,UTC+01:00,3.11.0,5,1,0.45,72
7681,2024-01-31,26.0,PH,mobile_ios,paid_social,100k_150k,67.01,12.146,1,card,0,1,UTC-08:00,3.10.0,23,1,0.64,4
7682,2024-02-16,31.0,SG,mobile_ios,email,100k_150k,40.52,14.798,1,card,0,0,UTC-05:00,3.11.0,12,1,0.38,6
7683,2025-04-03,23.0,CA,mobile_ios,direct,unknown,52.89,9.526,1,card,0,0,UTC-08:00,3.11.0,19,1,0.74,65
7684,2025-01-26,52.0,DE,web_desktop,organic_search,100k_150k,67.76,16.767,1,card,1,0,UTC-05:00,3.10.2,23,1,0.89,55
7685,2024-02-11,24.0,US,web_mobile,affiliate,70k_100k,31.39,5.845,1,card,0,0,UTC+05:30,3.11.1,14,0,0.97,5
7686,2025-12-06,42.0,US,mobile_ios,paid_social,70k_100k,89.62,7.057,1,card,0,0,UTC-08:00,3.10.0,1,0,0.38,100
7687,2025-12-14,21.0,US,mobile_android,organic_search,unknown,75.94,34.374,1,card,0,0,UTC-05:00,3.10.2,10,1,0.49,101
7688,2024-02-19,20.0,US,mobile_android,direct,<40k,46.61,13.782,0,card,0,0,UTC+01:00,3.10.2,21,1,0.62,7
7689,2024-01-05,39.0,US,mobile_android,direct,<40k,60.94,6.937,1,paypal,0,0,UTC+08:00,3.10.2,20,1,0.43,0
7690,2024-03-03,16.0,US,mobile_ios,direct,<40k,43.77,7.668,1,paypal,0,1,UTC+05:30,3.9.0,2,0,0.91,8
7691,2025-04-20,18.0,US,mobile_ios,referral,70k_100k,33.78,12.637,1,card,0,0,UTC+01:00,3.10.2,8,1,0.97,67
7692,2025-11-19,21.0,US,mobile_android,organic_search,40k_70k,26.7,6.549,0,card,0,0,UTC-08:00,3.9.1,10,1,0.71,98
7693,2024-10-23,32.0,CA,web_desktop,email,40k_70k,63.72,10.647,1,paypal,0,0,UTC+05:30,3.9.1,20,0,0.76,42
7694,2025-08-29,27.0,GB,mobile_android,direct,100k_150k,49.58,12.151,1,paypal,1,1,UTC-05:00,3.11.0,22,1,0.6,86
7695,2024-06-02,16.0,CA,web_desktop,organic_search,70k_100k,46.23,11.469,0,bank_debit,0,0,UTC+05:30,3.10.0,10,1,0.93,21
7696,2024-01-01,25.0,BR,mobile_ios,affiliate,,44.45,4.294,1,google_pay,0,0,UTC-05:00,3.9.1,17,1,0.56,0
7697,2024-12-18,28.0,IN,mobile_android,email,150k_plus,77.67,11.607,1,card,0,1,UTC+00:00,3.11.0,19,0,0.63,50
7698,2024-11-25,34.0,IN,mobile_android,paid_social,70k_100k,58.88,4.748,1,card,1,1,UTC+08:00,3.9.1,7,1,0.45,47
7699,2025-12-28,16.0,SG,mobile_ios,direct,70k_100k,31.17,9.069,1,card,0,0,UTC-08:00,3.10.0,20,1,0.54,103
7700,2024-08-13,27.0,PH,web_desktop,paid_social,<40k,44.26,13.779,1,google_pay,0,0,UTC+01:00,3.11.0,9,0,0.99,32
7701,2024-11-11,28.0,GB,mobile_ios,direct,70k_100k,57.36,10.547,1,card,0,0,UTC+05:30,4.0.0-beta,0,1,0.62,45
7702,2024-05-02,35.0,US,web_desktop,paid_social,70k_100k,50.69,13.554,1,apple_pay,0,0,UTC-05:00,3.11.0,17,1,0.79,17
7703,2024-10-19,32.0,AU,mobile_android,paid_social,150k_plus,44.67,3.031,1,card,0,0,UTC+00:00,3.11.0,23,0,0.82,41
7704,2024-02-08,31.0,PH,mobile_ios,paid_social,100k_150k,50.51,8.116,1,paypal,1,0,UTC-05:00,3.10.0,11,0,0.62,5
7705,2024-09-07,42.0,US,mobile_ios,direct,100k_150k,44.52,5.646,1,card,0,0,UTC+05:30,3.11.0,5,1,0.79,35
7706,2024-07-01,38.0,SG,mobile_android,organic_search,70k_100k,39.43,5.879,1,apple_pay,0,0,UTC+01:00,4.0.0-beta,16,0,0.87,26
7707,2024-10-02,20.0,US,mobile_ios,direct,40k_70k,32.34,4.775,1,paypal,0,1,UTC+00:00,3.9.0,11,1,0.63,39
7708,2025-04-21,30.0,NG,web_desktop,organic_search,70k_100k,44.79,5.795,1,paypal,0,0,UTC+08:00,3.10.0,5,1,0.38,68
7709,2025-07-26,,BR,web_desktop,organic_search,150k_plus,67.79,5.591,1,paypal,1,0,UTC-05:00,3.10.0,2,0,0.71,81
7710,2024-08-09,26.0,SG,web_desktop,paid_social,40k_70k,59.45,6.804,1,paypal,0,1,UTC-05:00,3.9.1,5,1,0.98,31
7711,2025-09-30,27.0,US,mobile_ios,referral,,31.7,10.215,1,google_pay,0,0,UTC+05:30,3.10.0,17,1,0.97,91
7712,2024-08-12,52.0,GB,web_mobile,paid_social,40k_70k,60.79,12.758,1,card,0,1,UTC-05:00,3.10.2,0,1,0.75,32
7713,2024-02-27,32.0,US,mobile_android,referral,100k_150k,66.48,8.261,1,card,1,1,UTC+00:00,3.10.0,5,1,0.47,8
7714,2024-07-10,37.0,PH,web_desktop,affiliate,<40k,10.47,8.431,0,paypal,0,0,UTC+01:00,3.11.0,10,0,0.69,27
7715,2024-06-24,41.0,SG,tablet,affiliate,150k_plus,50.75,7.658,1,bank_debit,0,1,UTC+08:00,3.10.2,13,1,0.6,25
7716,2024-03-11,47.0,US,mobile_android,organic_search,,72.14,22.375,1,apple_pay,0,0,UTC-05:00,3.9.1,19,1,0.36,10
7717,2025-04-26,43.0,BR,web_mobile,email,70k_100k,78.46,14.296,1,apple_pay,0,1,UTC+05:30,3.9.1,6,1,0.46,68
7718,2025-03-08,29.0,GB,mobile_android,email,<40k,49.81,8.514,1,card,0,0,UTC+08:00,3.9.1,14,1,0.7,61
