subscription_id,user_id,experiment_id,subscription_start_date,subscription_end_date,months_active,monthly_price_paid,churned,churn_reason,refund_flag,billing_failures,billing_anomaly_flag,total_revenue,lifetime_value,plan_tier,currency,last_renewal_outcome
752,4672,1,2024-11-29,2028-10-09,47,9.92,1,did_not_use_enough,0,0,0,471.01,403.94,standard,USD,success
753,4678,1,2025-06-15,2025-08-14,2,11.51,1,,0,0,0,19.85,19.72,standard,USD,failed
754,4685,1,2024-10-18,2025-03-17,5,11.75,1,life_event,0,1,0,58.55,57.6,family,USD,success
755,4686,1,2024-06-30,2024-07-30,1,11.81,1,,0,0,0,17.34,17.29,standard,USD,failed_then_recovered
756,4692,1,2024-12-24,2025-05-23,5,10.01,1,did_not_use_enough,0,1,0,49.17,48.37,standard,USD,success
757,4696,1,2025-01-30,2028-11-10,46,11.91,1,did_not_use_enough,0,0,1,544.52,468.51,standard,USD,success
758,4697,1,2025-03-02,2026-01-26,11,11.8,1,did_not_use_enough,0,1,0,129.36,124.79,student,USD,success
759,4699,1,2025-05-12,2029-02-20,46,9.93,1,unknown,0,0,0,453.02,389.78,standard,USD,success
760,4707,1,2024-09-23,2026-04-16,19,12.76,1,,0,0,0,243.06,228.42,standard,USD,failed_then_recovered
761,4712,1,2024-05-20,2024-09-17,4,11.96,1,did_not_use_enough,0,0,0,50.63,49.97,standard,EUR,success
762,4721,1,2025-08-17,2030-02-22,55,12.0,1,did_not_use_enough,0,0,0,657.63,549.43,standard,USD,success
763,4722,1,2025-06-11,2025-08-10,2,11.69,1,competing_service,0,0,0,25.62,25.46,family,USD,success
764,4725,1,2024-07-15,2024-10-13,3,11.52,1,price_too_high,0,0,0,31.88,31.57,standard,USD,success
765,4753,1,2025-09-17,2025-12-16,3,9.98,1,price_too_high,0,0,0,35.96,35.61,family,USD,success
766,4754,1,2025-09-15,2025-10-15,1,12.78,1,,0,0,0,16.26,16.21,standard,USD,success
767,4757,1,2025-08-27,2026-08-22,12,11.84,1,,0,0,0,137.04,131.77,standard,USD,success
768,4768,1,2024-11-22,2026-12-12,25,9.8,1,competing_service,0,1,0,242.23,223.22,standard,USD,success
769,4770,1,2024-07-21,2025-10-14,15,10.06,1,competing_service,0,1,0,150.78,143.56,standard,USD,success
770,4780,1,2025-10-27,2027-04-20,18,9.99,1,did_not_use_enough,0,0,0,173.93,164.0,standard,USD,success
771,4781,1,2025-01-23,2025-09-20,8,12.98,1,billing_issue,0,1,0,104.94,102.23,standard,USD,success
772,4785,1,2025-01-23,2027-01-13,24,9.93,1,billing_issue,0,0,0,239.18,221.13,standard,USD,success
773,4786,1,2024-04-14,2024-09-11,5,12.68,1,billing_issue,0,0,0,64.45,63.4,standard,USD,success
774,4788,1,2024-02-27,,60,11.76,0,,0,0,0,702.59,577.47,student,USD,success
775,4789,1,2025-10-15,2026-05-13,7,12.88,1,did_not_use_enough,0,0,0,93.0,90.89,standard,EUR,success
776,4797,1,2025-01-17,2029-01-26,49,11.6,1,,1,0,0,553.17,471.31,standard,EUR,failed_then_recovered
777,4802,1,2024-07-06,2024-11-03,4,9.9,1,unknown,0,0,0,44.01,43.44,standard,USD,success
778,4807,1,2025-10-20,2027-08-11,22,10.04,1,,0,0,0,219.77,204.52,standard,USD,success
779,4824,1,2025-11-01,,60,12.83,0,,0,0,0,773.48,635.74,family,EUR,success
780,4825,1,2024-08-25,2025-05-22,9,12.93,1,life_event,0,0,0,116.93,113.54,student,EUR,success
781,4838,1,2024-08-28,2025-09-22,13,10.05,1,price_too_high,0,0,0,128.96,123.59,standard,USD,success
782,4843,1,2025-10-08,2030-07-14,58,12.88,1,unknown,0,0,0,750.43,620.84,family,USD,success
783,4860,1,2025-03-22,2027-01-11,22,9.88,1,did_not_use_enough,0,0,0,215.44,200.49,standard,USD,success
784,4865,1,2024-08-24,2025-08-19,12,12.96,1,seasonal_pause,1,0,0,130.08,125.08,standard,USD,failed_then_recovered
785,4866,1,2025-08-04,2025-10-03,2,11.7,1,,0,0,0,23.2,23.05,standard,USD,success
786,4892,1,2025-06-10,2029-01-20,44,11.82,1,did_not_use_enough,1,0,0,512.05,443.46,standard,USD,success
787,4896,1,2025-10-25,,60,11.98,0,,0,0,0,718.03,590.17,standard,USD,success
788,4903,1,2025-12-14,2026-07-12,7,10.05,1,price_too_high,0,1,0,73.33,71.67,standard,USD,success
789,4904,1,2025-07-27,2025-09-25,2,9.91,1,,0,1,0,18.56,18.44,standard,USD,success
790,4914,1,2025-05-25,2028-12-05,43,10.19,1,,1,1,0,429.22,372.94,standard,EUR,success
791,4920,1,2024-04-24,,60,10.0,0,,0,0,0,597.96,491.48,standard,USD,failed_then_recovered
792,4922,1,2024-12-27,2025-02-25,2,9.78,1,billing_issue,0,1,0,16.14,16.03,standard,USD,success
793,4930,1,2024-08-17,2028-01-29,42,11.66,1,billing_issue,0,0,0,482.07,420.23,student,USD,success
794,4950,1,2024-11-05,2026-11-25,25,9.96,1,,0,0,0,246.27,226.94,standard,USD,failed_then_recovered
795,4954,1,2024-05-10,2026-03-31,23,12.49,1,did_not_use_enough,0,0,0,287.54,266.72,family,USD,success
796,4967,1,2025-07-18,2028-06-02,35,11.84,1,competing_service,0,0,0,410.41,366.05,family,USD,success
797,4971,1,2025-04-13,2026-05-08,13,12.61,1,did_not_use_enough,0,2,0,159.34,152.71,standard,USD,failed_then_recovered
798,4976,1,2025-04-24,2027-06-13,26,12.84,1,did_not_use_enough,0,0,0,329.51,302.66,standard,EUR,failed_then_recovered
799,4981,1,2025-11-17,2027-09-08,22,12.4,1,did_not_use_enough,0,1,0,271.44,252.61,family,USD,failed_then_recovered
800,4989,1,2025-06-05,2026-11-27,18,12.73,1,,0,0,0,223.87,211.08,family,USD,success
801,4994,1,2025-06-05,2029-07-14,50,9.96,1,did_not_use_enough,0,0,0,498.34,423.21,standard,EUR,success
802,5004,1,2024-01-21,2025-08-13,19,13.15,1,did_not_use_enough,0,0,0,255.81,240.41,standard,USD,success
803,5005,1,2025-04-15,2027-08-03,28,11.84,1,,0,0,0,329.89,301.04,standard,USD,success
804,5008,1,2024-12-09,,60,11.79,0,,0,0,0,708.2,582.09,standard,USD,success
805,5011,1,2024-08-11,,60,13.17,0,,0,0,0,794.08,652.68,family,EUR,success
806,5017,1,2025-08-12,,60,13.08,0,,0,0,0,787.91,647.6,standard,USD,success
807,5021,1,2024-02-24,2025-10-16,20,13.34,1,competing_service,0,0,0,267.22,250.31,standard,USD,success
808,5026,1,2024-08-07,2025-10-31,15,11.79,1,did_not_use_enough,0,0,0,175.43,167.04,standard,USD,success
809,5027,1,2025-02-04,,60,11.58,0,,0,0,0,691.68,568.51,standard,USD,failed
810,5028,1,2024-02-05,2025-12-26,23,9.82,1,billing_issue,0,0,0,228.89,212.31,standard,USD,success
811,5030,1,2024-06-27,2025-03-24,9,11.88,1,,0,0,0,102.72,99.74,standard,USD,success
812,5038,1,2025-03-22,2026-02-15,11,10.25,1,did_not_use_enough,0,0,0,110.69,106.78,standard,USD,success
813,5039,1,2024-09-08,,60,11.66,0,,0,0,0,698.85,574.4,standard,USD,success
814,5042,1,2025-03-15,2025-10-11,7,11.71,1,life_event,0,0,0,81.66,79.81,standard,USD,success
815,5043,1,2024-06-24,,60,12.82,0,,0,0,0,766.37,629.9,standard,EUR,failed
816,5054,1,2025-11-13,2027-01-07,14,9.93,1,did_not_use_enough,1,1,0,124.13,118.58,standard,USD,success
817,5059,1,2025-12-03,2027-11-23,24,9.73,1,billing_issue,0,0,0,237.61,219.69,standard,USD,success
818,5065,1,2024-12-12,2028-11-21,48,10.29,1,billing_issue,0,0,0,495.49,423.55,standard,USD,success
819,5067,1,2024-03-19,2024-07-17,4,13.16,1,did_not_use_enough,0,0,0,54.3,53.59,standard,USD,success
820,5072,1,2025-10-19,2026-06-16,8,11.56,1,did_not_use_enough,0,0,0,90.46,88.13,standard,USD,success
821,5074,1,2025-06-16,2026-06-11,12,12.92,1,,0,0,0,155.7,149.71,family,USD,success
822,5085,1,2024-07-10,2025-01-06,6,9.87,1,price_too_high,1,0,0,44.0,43.15,family,USD,success
823,5087,1,2025-07-07,2026-08-01,13,11.79,1,did_not_use_enough,0,1,0,153.31,146.94,standard,USD,success
824,5090,1,2024-02-06,2024-06-05,4,11.57,1,did_not_use_enough,0,0,0,44.09,43.52,standard,USD,failed
825,5094,1,2024-06-10,2024-12-07,6,12.81,1,did_not_use_enough,0,0,0,78.05,76.54,standard,USD,success
826,5099,1,2024-04-22,2025-04-17,12,12.87,1,seasonal_pause,0,0,0,152.28,146.43,standard,USD,success
827,5106,1,2025-05-08,2026-09-30,17,9.99,1,did_not_use_enough,0,1,0,167.77,158.7,family,USD,success
828,5114,1,2024-03-16,,60,13.06,0,,0,0,0,786.04,646.07,standard,USD,success
829,5121,1,2025-09-02,2026-01-30,5,9.8,1,billing_issue,0,0,0,46.38,45.63,standard,USD,success
830,5130,1,2024-05-30,2027-02-14,33,10.0,1,price_too_high,0,1,0,331.22,297.36,standard,USD,success
831,5135,1,2024-07-19,2025-09-12,14,12.6,1,did_not_use_enough,1,0,0,162.01,154.77,standard,USD,success
832,5149,1,2025-07-07,,60,13.42,0,,0,0,0,808.38,664.43,standard,USD,failed_then_recovered
833,5150,1,2025-02-09,2025-07-09,5,12.59,1,did_not_use_enough,0,0,0,58.06,57.12,family,USD,success
834,5153,1,2024-09-20,2025-04-18,7,12.9,1,,0,0,0,89.95,87.92,standard,USD,success
835,5163,1,2024-03-09,2024-04-08,1,10.07,1,competing_service,0,0,0,11.84,11.81,standard,USD,success
836,5165,1,2024-01-04,2026-12-19,36,11.69,1,life_event,0,0,0,419.6,373.02,standard,USD,success
837,5169,1,2025-10-31,2027-01-24,15,11.36,1,,0,0,0,170.22,162.07,standard,USD,success
838,5176,1,2024-03-21,2025-07-14,16,11.68,1,,0,0,0,183.83,174.46,standard,USD,success
839,5181,1,2024-09-23,2027-11-07,38,12.94,1,,0,0,0,485.61,428.89,family,USD,success
840,5186,1,2024-03-14,2024-04-13,1,9.98,1,seasonal_pause,0,0,0,4.23,4.22,standard,USD,success
841,5189,1,2025-07-17,2025-08-16,1,12.05,1,did_not_use_enough,0,0,0,8.8,8.77,standard,USD,success
842,5202,1,2025-11-18,2026-06-16,7,12.68,1,did_not_use_enough,0,0,0,86.12,84.17,standard,USD,success
843,5210,1,2025-02-01,,60,11.67,0,,0,0,0,699.06,574.58,standard,USD,success
844,5215,1,2024-02-10,2024-04-10,2,10.06,1,competing_service,0,0,0,19.79,19.66,standard,USD,success
845,5234,1,2024-01-07,2027-05-21,41,11.85,1,did_not_use_enough,0,0,0,488.2,426.97,standard,USD,success
846,5238,1,2025-06-05,2025-12-02,6,12.71,1,price_too_high,0,0,0,80.2,78.64,standard,USD,success
847,5240,1,2025-11-05,2028-10-20,36,12.71,1,billing_issue,1,0,0,448.27,398.51,standard,USD,success
848,5262,1,2025-02-18,2025-06-18,4,12.74,1,,0,0,0,53.13,52.44,standard,USD,success
849,5265,1,2025-03-03,,60,11.34,0,,0,0,0,682.98,561.36,standard,USD,success
850,5266,1,2025-03-23,,60,10.01,0,,0,0,0,600.19,493.32,standard,USD,success
851,5272,1,2024-07-16,2025-02-11,7,9.99,1,did_not_use_enough,0,0,0,74.51,72.83,standard,USD,success
852,5273,1,2025-09-22,2026-12-16,15,12.08,1,price_too_high,0,0,0,185.06,176.2,standard,USD,success
853,5278,1,2024-12-14,2025-06-12,6,12.96,1,,0,0,0,79.12,77.58,standard,EUR,success
854,5283,1,2025-07-27,2029-10-04,51,10.03,1,,0,0,0,512.5,433.81,standard,USD,failed_then_recovered
855,5290,1,2025-11-08,2027-07-31,21,9.85,1,price_too_high,0,0,0,206.87,193.15,standard,USD,success
856,5297,1,2024-04-25,2028-10-31,55,10.0,1,price_too_high,0,0,0,547.36,457.3,standard,USD,success
857,5302,1,2025-03-17,,60,9.96,0,,0,0,0,597.34,490.97,standard,USD,success
858,5308,1,2025-03-13,,60,11.79,0,,0,1,0,712.49,585.62,standard,USD,success
859,5317,1,2025-05-19,2025-08-17,3,12.87,1,,0,0,0,41.46,41.06,standard,USD,success
860,5327,1,2025-07-08,2029-01-18,43,10.06,1,price_too_high,0,0,0,434.76,377.76,standard,USD,success
861,5336,1,2025-03-31,2025-05-30,2,11.93,1,did_not_use_enough,0,0,0,24.38,24.23,student,USD,success
862,5338,1,2024-05-05,2027-08-18,40,11.81,1,did_not_use_enough,0,0,0,469.76,412.19,standard,USD,failed_then_recovered
863,5344,1,2024-03-21,,60,11.73,0,,0,1,0,700.51,575.76,standard,USD,success
864,5345,1,2024-01-25,2024-04-24,3,10.01,1,price_too_high,0,0,0,27.19,26.93,family,USD,failed_then_recovered
865,5355,1,2025-04-05,2026-08-28,17,12.67,1,billing_issue,0,1,0,212.25,200.78,standard,USD,success
866,5368,1,2025-09-28,2026-12-22,15,11.68,1,life_event,0,0,0,172.52,164.27,standard,USD,success
867,5396,1,2025-08-17,,60,12.0,0,,0,0,0,718.81,590.81,standard,USD,success
868,5402,1,2024-01-25,2024-02-24,1,12.7,1,,1,0,0,-0.94,-0.94,standard,USD,success
869,5403,1,2025-04-18,2025-09-15,5,11.85,1,,0,0,0,58.45,57.5,standard,USD,success
870,5423,1,2025-01-26,2025-10-23,9,13.15,1,billing_issue,0,0,0,122.66,119.1,standard,USD,success
871,5426,1,2025-02-13,2025-10-11,8,11.57,1,unknown,0,0,0,97.02,94.51,standard,USD,success
872,5427,1,2025-11-20,2026-06-18,7,13.03,1,,0,0,0,90.0,87.97,standard,USD,success
873,5430,1,2024-08-24,2025-03-22,7,11.88,1,did_not_use_enough,1,0,0,65.11,63.64,standard,USD,success
874,5437,1,2025-07-15,2028-12-26,42,12.01,1,competing_service,0,0,0,500.72,436.5,standard,USD,success
875,5438,1,2025-10-08,2029-04-20,43,12.18,1,did_not_use_enough,0,0,0,521.59,453.2,family,EUR,success
876,5444,1,2025-08-20,2027-08-10,24,11.77,1,price_too_high,0,0,0,271.4,250.93,standard,USD,success
877,5448,1,2025-05-30,2028-01-15,32,11.73,1,,0,0,0,379.93,342.2,standard,USD,success
878,5453,1,2024-09-16,2024-10-16,1,11.75,1,,0,0,0,8.68,8.65,standard,USD,success
879,5455,1,2024-09-27,,60,11.93,0,,0,0,0,715.63,588.2,standard,USD,success
880,5456,1,2024-06-04,2026-02-24,21,9.98,1,,0,0,0,207.93,194.13,standard,USD,failed_then_recovered
881,5460,1,2024-11-02,,60,10.09,0,,0,0,0,607.23,499.1,standard,USD,failed_then_recovered
882,5468,1,2025-03-27,2027-03-17,24,12.43,1,billing_issue,0,0,0,301.59,278.83,standard,EUR,success
883,5478,1,2025-04-20,2026-04-15,12,11.4,1,did_not_use_enough,0,0,0,138.48,133.15,standard,EUR,success
884,5484,1,2025-02-02,2025-07-02,5,11.87,1,price_too_high,0,0,0,54.8,53.91,standard,USD,success
885,5494,1,2024-06-12,,60,10.04,0,,0,0,0,601.17,494.12,standard,USD,success
886,5504,1,2025-01-10,2028-03-25,39,9.97,1,did_not_use_enough,1,1,0,380.47,334.94,standard,EUR,success
887,5533,1,2024-05-28,2026-05-18,24,9.98,1,price_too_high,0,0,0,233.6,215.97,standard,USD,success
888,5550,1,2025-02-14,2027-12-01,34,9.97,1,did_not_use_enough,0,0,0,339.25,303.57,standard,USD,success
889,5559,1,2024-07-17,2024-10-15,3,11.67,1,,0,0,0,34.12,33.78,standard,USD,success
890,5562,1,2024-07-21,,60,10.02,0,,0,0,0,600.67,493.7,standard,USD,success
891,5564,1,2024-12-29,,60,12.9,0,,0,0,0,772.88,635.25,standard,USD,success
892,5570,1,2024-09-07,2026-04-30,20,11.93,1,price_too_high,0,0,0,233.82,219.02,standard,USD,success
893,5572,1,2025-05-29,2025-06-28,1,12.83,1,did_not_use_enough,0,0,0,13.1,13.05,standard,USD,success
894,5578,1,2024-06-28,2027-01-14,31,13.04,1,,1,0,0,394.62,356.6,standard,USD,failed
895,5580,1,2025-05-11,2025-11-07,6,12.06,1,,0,0,0,71.98,70.59,standard,USD,success
896,5586,1,2025-02-02,2027-02-22,25,11.64,1,seasonal_pause,0,0,0,297.04,273.74,standard,USD,success
897,5587,1,2024-03-07,2026-08-24,30,10.18,1,did_not_use_enough,0,1,0,303.99,275.6,standard,USD,success
898,5591,1,2025-10-20,2029-12-28,51,12.77,1,price_too_high,0,0,0,655.67,555.0,standard,USD,failed
899,5598,1,2024-07-15,2025-05-11,10,11.86,1,life_event,0,0,0,121.48,117.58,family,USD,success
900,5601,1,2025-05-10,2026-10-02,17,9.84,1,,0,0,0,167.78,158.72,family,EUR,failed
901,5602,1,2024-03-05,2027-01-19,35,10.06,1,,0,0,0,350.94,313.01,family,EUR,success
902,5604,1,2025-11-26,,60,12.01,0,,0,0,0,721.61,593.11,standard,USD,failed_then_recovered
903,5615,1,2024-10-08,2024-11-07,1,11.92,1,,0,0,0,13.9,13.85,standard,USD,success
904,5616,1,2024-03-22,2025-12-12,21,11.53,1,did_not_use_enough,0,0,0,246.01,229.7,standard,USD,success
905,5622,1,2025-01-24,2026-12-15,23,11.65,1,,0,0,0,267.6,248.22,standard,USD,success
906,5629,1,2025-06-29,2025-08-28,2,10.08,1,did_not_use_enough,0,0,0,20.8,20.67,standard,USD,success
907,5632,1,2025-04-12,,60,10.11,0,,1,0,0,595.78,489.68,standard,USD,success
908,5639,1,2025-04-01,2026-08-24,17,10.03,1,competing_service,0,0,0,175.51,166.03,family,USD,failed
909,5661,1,2025-09-29,2026-11-23,14,11.5,1,did_not_use_enough,0,1,0,166.14,158.71,standard,USD,failed
910,5662,1,2024-07-23,2025-04-19,9,10.05,1,price_too_high,0,0,0,97.6,94.78,standard,USD,failed
911,5663,1,2024-08-02,2028-11-09,52,11.63,1,,0,0,0,605.18,510.59,family,USD,success
912,5664,1,2024-10-31,,60,12.69,0,,0,0,0,759.73,624.44,standard,EUR,success
913,5675,1,2024-09-06,2025-07-03,10,12.8,1,did_not_use_enough,0,0,0,128.19,124.07,standard,EUR,success
914,5684,1,2024-10-03,2025-05-01,7,9.94,1,,0,0,0,72.34,70.71,standard,USD,success
915,5685,1,2024-01-29,2025-08-21,19,9.95,1,seasonal_pause,0,0,0,190.93,179.43,standard,USD,success
916,5697,1,2025-10-23,2026-03-22,5,12.45,1,price_too_high,0,0,0,61.27,60.28,standard,USD,success
917,5698,1,2025-10-14,2027-02-06,16,11.72,1,competing_service,0,0,0,181.28,172.04,standard,USD,success
918,5709,1,2024-10-19,2025-01-17,3,12.57,1,billing_issue,0,2,0,38.91,38.53,standard,USD,success
919,5719,1,2025-10-08,2026-09-03,11,12.94,1,billing_issue,0,0,0,147.42,142.21,standard,USD,success
920,5720,1,2024-03-28,2024-11-23,8,12.67,1,did_not_use_enough,0,0,0,104.67,101.97,standard,USD,success
921,5730,1,2025-03-08,,60,11.5,0,,0,0,0,691.63,568.47,standard,USD,success
922,5740,1,2024-05-17,2025-03-13,10,12.84,1,life_event,0,0,0,128.3,124.17,standard,USD,success
923,5746,1,2025-05-12,2025-07-11,2,11.98,1,billing_issue,0,0,0,21.82,21.68,standard,USD,success
924,5747,1,2025-03-17,2025-05-16,2,11.87,1,price_too_high,0,0,0,19.41,19.28,standard,USD,success
925,5750,1,2025-02-11,2028-07-25,42,10.09,1,did_not_use_enough,0,0,0,424.91,370.41,standard,USD,failed_then_recovered
926,5765,1,2025-09-07,2027-01-30,17,12.89,1,did_not_use_enough,0,0,0,215.95,204.28,standard,USD,success
927,5771,1,2024-04-20,2025-02-14,10,10.06,1,,0,0,0,106.02,102.61,standard,USD,failed_then_recovered
928,5784,1,2024-05-05,,60,12.28,0,,1,1,0,727.97,598.34,standard,USD,failed
929,5786,1,2024-05-12,2026-05-02,24,12.06,1,life_event,0,0,0,290.77,268.84,standard,EUR,failed_then_recovered
930,5788,1,2024-04-26,2025-06-20,14,11.79,1,did_not_use_enough,0,0,0,163.49,156.18,standard,USD,success
931,5789,1,2025-10-10,2027-01-03,15,11.94,1,did_not_use_enough,0,0,0,178.12,169.59,standard,USD,success
932,5791,1,2025-06-09,2026-01-05,7,9.93,1,,0,0,0,71.27,69.66,standard,USD,success
933,5792,1,2024-11-17,2025-08-14,9,10.03,1,competing_service,0,0,0,94.47,91.73,standard,USD,success
934,5798,1,2024-01-01,2024-01-31,1,11.91,1,life_event,0,0,0,11.61,11.57,standard,EUR,success
935,5801,1,2025-05-30,2027-09-17,28,12.61,1,competing_service,0,0,0,353.94,322.98,standard,USD,success
936,5816,1,2024-12-01,2026-04-25,17,11.92,1,did_not_use_enough,0,0,0,201.72,190.82,standard,EUR,success
937,5824,1,2024-01-25,2027-11-05,46,9.81,1,did_not_use_enough,0,0,0,453.87,390.51,standard,USD,success
938,5828,1,2025-01-19,2027-09-06,32,11.73,1,billing_issue,0,1,0,374.7,337.49,standard,USD,success
939,5829,1,2025-09-27,,60,9.92,0,,0,0,0,594.07,488.28,family,USD,success
940,5830,1,2024-01-09,2025-07-02,18,10.04,1,unknown,0,0,0,177.97,167.8,standard,USD,success
941,5845,1,2025-10-26,2028-02-13,28,12.79,1,did_not_use_enough,0,0,0,356.23,325.07,family,USD,success
942,5853,1,2024-11-22,,60,11.97,0,,0,0,0,717.19,589.48,family,USD,success
943,5856,1,2025-09-15,2025-11-14,2,12.53,1,unknown,0,1,0,24.67,24.51,standard,USD,success
944,5859,1,2025-04-08,2025-08-06,4,10.14,1,competing_service,0,0,0,39.6,39.08,standard,USD,failed_then_recovered
945,5863,1,2025-10-24,2026-07-21,9,12.5,1,billing_issue,0,0,0,106.6,103.51,standard,USD,success
946,5864,1,2025-08-13,2026-04-10,8,9.91,1,billing_issue,0,0,0,84.91,82.72,standard,USD,success
947,5872,1,2025-04-18,,60,11.58,0,,0,0,0,694.37,570.72,standard,USD,failed
948,5874,1,2024-03-22,2027-04-06,37,11.9,1,life_event,0,0,0,436.79,387.04,standard,USD,success
949,5875,1,2024-02-18,2024-08-16,6,11.84,1,did_not_use_enough,0,0,0,71.01,69.63,family,USD,success
950,5877,1,2025-05-23,,60,13.19,0,,0,0,0,790.8,649.98,standard,USD,success
951,5884,1,2025-04-05,2025-05-05,1,12.57,1,,0,0,0,16.85,16.8,family,USD,success
952,5885,1,2025-02-06,2026-05-02,15,11.89,1,did_not_use_enough,0,0,0,177.63,169.14,family,USD,success
953,5906,1,2025-11-01,2026-03-01,4,12.6,1,billing_issue,0,0,0,49.51,48.87,standard,EUR,success
954,5909,1,2024-11-03,2026-02-26,16,11.77,1,life_event,0,1,0,188.49,178.89,standard,EUR,failed
955,5910,1,2025-10-21,2025-12-20,2,9.91,1,competing_service,1,0,0,7.21,7.16,standard,USD,success
956,5919,1,2024-11-21,2025-02-19,3,11.58,1,billing_issue,0,0,0,31.57,31.26,standard,USD,failed_then_recovered
957,5922,1,2025-07-06,2025-12-03,5,9.9,1,,0,0,0,49.58,48.77,standard,USD,success
958,5923,1,2025-11-18,2026-02-16,3,11.61,1,did_not_use_enough,0,0,0,33.28,32.96,standard,USD,success
959,5926,1,2024-05-23,2028-12-28,56,13.14,1,billing_issue,0,0,0,735.13,612.18,standard,EUR,success
960,5929,1,2024-06-21,,60,9.87,0,,0,0,0,588.95,484.08,standard,USD,success
961,5938,1,2024-05-05,2024-06-04,1,9.98,1,unknown,0,1,0,10.66,10.62,standard,USD,success
962,5939,1,2025-11-24,2028-08-10,33,12.76,1,competing_service,0,0,0,416.25,373.69,standard,USD,success
963,5947,1,2025-05-31,2026-02-25,9,12.61,1,unknown,0,0,0,116.74,113.35,family,USD,success
964,5954,1,2025-11-22,2029-09-02,46,11.62,1,seasonal_pause,0,0,0,536.75,461.82,student,EUR,success
965,5958,1,2024-03-11,2024-08-08,5,9.89,1,billing_issue,0,0,0,49.07,48.28,student,EUR,success
966,5987,1,2024-12-12,2026-07-05,19,11.61,1,,0,0,0,220.11,206.86,standard,USD,success
967,5997,1,2024-03-06,2027-11-16,45,11.83,1,billing_issue,0,0,0,534.45,461.35,standard,USD,success
968,5999,1,2024-09-12,2026-02-04,17,9.91,1,life_event,1,1,0,145.41,137.55,standard,USD,success
969,6015,1,2025-01-27,2028-10-08,45,12.68,1,did_not_use_enough,0,0,0,571.52,493.35,standard,USD,success
970,6019,1,2025-09-04,2030-02-10,54,11.69,1,price_too_high,0,0,0,628.47,526.79,standard,USD,success
971,6020,1,2024-07-12,,60,9.61,0,,0,0,0,580.25,476.93,standard,USD,success
972,6027,1,2025-11-02,2026-01-01,2,11.85,1,price_too_high,0,1,0,28.79,28.61,standard,USD,success
973,6029,1,2025-02-28,2025-10-26,8,9.79,1,,0,1,0,79.89,77.83,standard,USD,success
974,6038,1,2025-03-17,2025-09-13,6,11.59,1,,0,0,0,77.73,76.22,student,USD,success
975,6039,1,2025-03-29,2025-08-26,5,11.74,1,unknown,0,1,0,56.31,55.4,standard,USD,success
976,6046,1,2025-01-09,,60,10.02,0,,0,0,0,602.59,495.28,standard,EUR,success
977,6055,1,2025-12-27,2027-05-21,17,11.42,1,did_not_use_enough,0,0,0,199.29,188.52,standard,USD,success
978,6057,1,2024-06-11,2028-11-17,54,12.62,1,price_too_high,0,1,0,681.83,571.52,student,USD,success
979,6060,1,2025-03-30,2025-06-28,3,12.55,1,,0,2,0,37.59,37.22,student,USD,failed_then_recovered
980,6067,1,2024-06-01,2025-09-24,16,13.1,1,life_event,0,1,0,208.19,197.58,standard,USD,failed_then_recovered
981,6076,1,2024-01-04,,60,12.82,0,,0,0,0,768.92,632.0,standard,USD,failed_then_recovered
982,6085,1,2024-05-01,2024-07-30,3,11.63,1,,0,0,0,32.34,32.02,family,USD,success
983,6092,1,2024-02-21,2026-10-08,32,9.94,1,,0,0,0,319.3,287.59,standard,USD,success
984,6099,1,2024-10-11,2027-10-26,37,12.77,1,price_too_high,0,0,0,468.19,414.86,standard,USD,success
985,6109,1,2025-09-20,2026-01-18,4,12.96,1,billing_issue,0,0,0,45.11,44.53,standard,USD,success
986,6120,1,2025-01-17,2029-07-25,55,12.91,1,did_not_use_enough,0,0,0,711.0,594.02,family,USD,success
987,6135,1,2024-04-02,2024-12-28,9,11.83,1,billing_issue,0,0,0,109.79,106.61,standard,USD,success
988,6136,1,2024-06-25,2026-12-12,30,10.09,1,did_not_use_enough,0,0,0,303.27,274.95,student,USD,success
989,6137,1,2024-10-27,2024-12-26,2,9.85,1,life_event,0,0,0,19.33,19.2,standard,USD,success
990,6139,1,2024-05-23,,60,10.22,0,,0,1,0,614.19,504.82,student,USD,success
991,6140,1,2025-11-24,2026-02-22,3,11.51,1,did_not_use_enough,0,0,0,35.8,35.45,standard,USD,success
992,6143,1,2025-05-06,2025-09-03,4,12.8,1,,0,0,0,48.64,48.0,student,USD,success
993,6147,1,2024-10-11,2028-07-22,46,10.07,1,life_event,0,1,0,465.13,400.21,standard,USD,success
994,6151,1,2024-07-27,,60,11.81,0,,0,0,0,701.78,576.82,standard,USD,success
995,6153,1,2025-03-01,2029-03-10,49,10.02,1,price_too_high,1,0,0,481.13,409.93,standard,USD,success
996,6162,1,2025-07-24,2029-04-04,45,9.99,1,,0,0,0,447.77,386.53,family,USD,success
997,6164,1,2024-11-28,2026-06-21,19,12.79,1,,0,0,0,246.98,232.11,student,USD,success
998,6178,1,2025-06-12,2027-05-03,23,10.12,1,competing_service,0,0,0,233.5,216.59,standard,USD,success
999,6181,1,2024-08-09,2025-07-05,11,13.08,1,unknown,0,1,0,146.02,140.86,standard,USD,success
1000,6188,1,2025-12-12,2027-08-04,20,12.77,1,price_too_high,0,0,0,252.57,236.59,standard,USD,success
1001,6189,1,2024-03-30,2024-10-26,7,9.8,1,did_not_use_enough,0,0,0,71.42,69.8,family,USD,success
